,Stock,ML,gain_pred,index_maximo_pred,n_steps_in,n_steps_out,interval,samples_test
419,RAIL3,convLSTM2D,0.0,0,7,1,1wk,1
420,RAPT3,LSTM,0.0,0,7,1,1wk,1
421,RAPT3,BidirectionalLSTM,0.0,0,7,1,1wk,1
422,RAPT3,convLSTM1D,0.0,0,7,1,1wk,1
423,RAPT3,convLSTM2D,0.0,0,7,1,1wk,1
424,RLOG3,LSTM,0.0,0,7,1,1wk,1
425,RLOG3,BidirectionalLSTM,0.0,0,7,1,1wk,1
426,RLOG3,convLSTM1D,4.044920519595264,0,7,1,1wk,1
427,RLOG3,convLSTM2D,0.0,0,7,1,1wk,1
428,RENT3,LSTM,0.0,0,7,1,1wk,1
429,RENT3,BidirectionalLSTM,0.0,0,7,1,1wk,1
430,RENT3,convLSTM1D,0.0,0,7,1,1wk,1
431,RENT3,convLSTM2D,0.0,0,7,1,1wk,1
432,SANB11,LSTM,0.0,0,7,1,1wk,1
433,SANB11,BidirectionalLSTM,0.0,0,7,1,1wk,1
434,SANB11,convLSTM1D,0.0,0,7,1,1wk,1
435,SANB11,convLSTM2D,0.0,0,7,1,1wk,1
436,SAPR11,LSTM,283.326393017522,0,7,1,1wk,1
437,SAPR11,BidirectionalLSTM,314.5580399346051,0,7,1,1wk,1
438,SAPR11,convLSTM1D,193.54642633010104,0,7,1,1wk,1
439,SAPR11,convLSTM2D,44.36358497417624,0,7,1,1wk,1
440,SBSP3,LSTM,0.0,0,7,1,1wk,1
441,SBSP3,BidirectionalLSTM,1.57282134824063,0,7,1,1wk,1
442,SBSP3,convLSTM1D,0.0,0,7,1,1wk,1
443,SBSP3,convLSTM2D,0.0,0,7,1,1wk,1
444,SHUL4,LSTM,0.0,0,7,1,1wk,1
445,SHUL4,BidirectionalLSTM,0.0,0,7,1,1wk,1
446,SHUL4,convLSTM1D,0.0,0,7,1,1wk,1
447,SHUL4,convLSTM2D,0.0,0,7,1,1wk,1
448,SMTO3,LSTM,0.0,0,7,1,1wk,1
449,SMTO3,BidirectionalLSTM,0.0,0,7,1,1wk,1
450,SMTO3,convLSTM1D,0.49201851433297417,0,7,1,1wk,1
451,SMTO3,convLSTM2D,0.0,0,7,1,1wk,1
452,SQIA3,LSTM,5.746531901480269,0,7,1,1wk,1
453,SQIA3,BidirectionalLSTM,8.722368674942203,0,7,1,1wk,1
454,SQIA3,convLSTM1D,6.269614492790601,0,7,1,1wk,1
455,SQIA3,convLSTM2D,15.671103626866875,0,7,1,1wk,1
456,STBP3,LSTM,0.0,0,7,1,1wk,1
457,STBP3,BidirectionalLSTM,2.024029394552092,0,7,1,1wk,1
458,STBP3,convLSTM1D,8.093431844549674,0,7,1,1wk,1
459,STBP3,convLSTM2D,0.0,0,7,1,1wk,1
460,SULA3,LSTM,18.11926940080685,0,7,1,1wk,1
461,SULA3,BidirectionalLSTM,55.72898502945337,0,7,1,1wk,1
462,SULA3,convLSTM1D,6.331972051817182,0,7,1,1wk,1
463,SULA3,convLSTM2D,0.0,0,7,1,1wk,1
464,SUZB3,LSTM,0.0,0,7,1,1wk,1
465,SUZB3,BidirectionalLSTM,0.0,0,7,1,1wk,1
466,SUZB3,convLSTM1D,0.0,0,7,1,1wk,1
467,SUZB3,convLSTM2D,0.0,0,7,1,1wk,1
468,TASA3,LSTM,0.0,0,7,1,1wk,1
469,TASA3,BidirectionalLSTM,0.0,0,7,1,1wk,1
470,TASA3,convLSTM1D,0.0,0,7,1,1wk,1
471,TASA3,convLSTM2D,0.0,0,7,1,1wk,1
472,TCSA3,LSTM,81.5093278884888,0,7,1,1wk,1
473,TCSA3,BidirectionalLSTM,0.0,0,7,1,1wk,1
474,TCSA3,convLSTM1D,0.0,0,7,1,1wk,1
475,TCSA3,convLSTM2D,0.0,0,7,1,1wk,1
476,TGMA3,LSTM,0.0,0,7,1,1wk,1
477,TGMA3,BidirectionalLSTM,0.0,0,7,1,1wk,1
478,TGMA3,convLSTM1D,0.0,0,7,1,1wk,1
479,TGMA3,convLSTM2D,0.0,0,7,1,1wk,1
480,TAEE3,LSTM,0.0,0,7,1,1wk,1
481,TAEE3,BidirectionalLSTM,0.0,0,7,1,1wk,1
482,TAEE3,convLSTM1D,0.0,0,7,1,1wk,1
483,TAEE3,convLSTM2D,0.0,0,7,1,1wk,1
484,TIMP3,LSTM,0.0,0,7,1,1wk,1
485,TIMP3,BidirectionalLSTM,3.050410702543436,0,7,1,1wk,1
486,TIMP3,convLSTM1D,0.0,0,7,1,1wk,1
487,TIMP3,convLSTM2D,0.0,0,7,1,1wk,1
488,TOTS3,LSTM,17.55022573204467,0,7,1,1wk,1
489,TOTS3,BidirectionalLSTM,23.602392593511755,0,7,1,1wk,1
490,TOTS3,convLSTM1D,0.0,0,7,1,1wk,1
491,TOTS3,convLSTM2D,0.0,0,7,1,1wk,1
492,TRIS3,LSTM,0.0,0,7,1,1wk,1
493,TRIS3,BidirectionalLSTM,7.867653337651322,0,7,1,1wk,1
494,TRIS3,convLSTM1D,5.4802258230521055,0,7,1,1wk,1
495,TRIS3,convLSTM2D,0.0,0,7,1,1wk,1
496,TUPY3,LSTM,0.0,0,7,1,1wk,1
497,TUPY3,BidirectionalLSTM,0.0,0,7,1,1wk,1
498,TUPY3,convLSTM1D,0.0,0,7,1,1wk,1
499,TUPY3,convLSTM2D,0.0,0,7,1,1wk,1
500,UGPA3,LSTM,0.0,0,7,1,1wk,1
501,UGPA3,BidirectionalLSTM,0.19815973488679817,0,7,1,1wk,1
502,UGPA3,convLSTM1D,0.0,0,7,1,1wk,1
503,UGPA3,convLSTM2D,0.0,0,7,1,1wk,1
504,UNIP6,LSTM,0.0,0,7,1,1wk,1
505,UNIP6,BidirectionalLSTM,0.0,0,7,1,1wk,1
506,UNIP6,convLSTM1D,0.0,0,7,1,1wk,1
507,UNIP6,convLSTM2D,0.0,0,7,1,1wk,1
508,USIM5,LSTM,0.0,0,7,1,1wk,1
509,USIM5,BidirectionalLSTM,0.0,0,7,1,1wk,1
510,USIM5,convLSTM1D,0.0,0,7,1,1wk,1
511,USIM5,convLSTM2D,0.0,0,7,1,1wk,1
512,VALE3,LSTM,11.551171956249268,0,7,1,1wk,1
513,VALE3,BidirectionalLSTM,0.0,0,7,1,1wk,1
514,VALE3,convLSTM1D,0.0,0,7,1,1wk,1
515,VALE3,convLSTM2D,0.0,0,7,1,1wk,1
516,VIVT3,LSTM,30.645172570341362,0,7,1,1wk,1
517,VIVT3,BidirectionalLSTM,32.35773746389509,0,7,1,1wk,1
518,VIVT3,convLSTM1D,0.0,0,7,1,1wk,1
519,VIVT3,convLSTM2D,0.0,0,7,1,1wk,1
520,VLID3,LSTM,197.45578569635526,0,7,1,1wk,1
521,VLID3,BidirectionalLSTM,108.01752326144292,0,7,1,1wk,1
522,VLID3,convLSTM1D,53.71240784584631,0,7,1,1wk,1
523,VLID3,convLSTM2D,185.09487073711094,0,7,1,1wk,1
524,VULC3,LSTM,0.9418077914640505,0,7,1,1wk,1
525,VULC3,BidirectionalLSTM,1.7283277200909566,0,7,1,1wk,1
526,VULC3,convLSTM1D,0.0,0,7,1,1wk,1
527,VULC3,convLSTM2D,0.0,0,7,1,1wk,1
528,VVAR3,LSTM,0.0,0,7,1,1wk,1
529,VVAR3,BidirectionalLSTM,0.0,0,7,1,1wk,1
530,VVAR3,convLSTM1D,0.0,0,7,1,1wk,1
531,VVAR3,convLSTM2D,0.0,0,7,1,1wk,1
532,WEGE3,LSTM,0.0,0,7,1,1wk,1
533,WEGE3,BidirectionalLSTM,0.0,0,7,1,1wk,1
534,WEGE3,convLSTM1D,14.881803965976466,0,7,1,1wk,1
535,WEGE3,convLSTM2D,0.0,0,7,1,1wk,1
536,WIZS3,LSTM,1.5552471357362885,0,7,1,1wk,1
537,WIZS3,BidirectionalLSTM,4.246009017030362,0,7,1,1wk,1
538,WIZS3,convLSTM1D,0.0,0,7,1,1wk,1
539,WIZS3,convLSTM2D,0.0,0,7,1,1wk,1
540,YDUQ3,LSTM,2.3025322066541567,0,7,1,1wk,1
541,YDUQ3,BidirectionalLSTM,4.629204067790386,0,7,1,1wk,1
542,YDUQ3,convLSTM1D,0.0,0,7,1,1wk,1
543,YDUQ3,convLSTM2D,0.0,0,7,1,1wk,1
