,Stock,ML,gain_pred,index_maximo_pred,n_steps_in,n_steps_out,interval,samples_test
423,RAPT3,convLSTM2D,0.0,0,3,3,1d,1
424,RLOG3,LSTM,7.129915252975795,0,3,3,1d,1
425,RLOG3,BidirectionalLSTM,0.0,0,3,3,1d,1
426,RLOG3,convLSTM1D,0.0,0,3,3,1d,1
427,RLOG3,convLSTM2D,0.0,0,3,3,1d,1
428,RENT3,LSTM,0.0,0,3,3,1d,1
429,RENT3,BidirectionalLSTM,2.5491607189178573,1,3,3,1d,1
430,RENT3,convLSTM1D,0.0,0,3,3,1d,1
431,RENT3,convLSTM2D,0.0,0,3,3,1d,1
432,SANB11,LSTM,0.0,0,3,3,1d,1
433,SANB11,BidirectionalLSTM,0.0,0,3,3,1d,1
434,SANB11,convLSTM1D,0.0,0,3,3,1d,1
435,SANB11,convLSTM2D,0.0,0,3,3,1d,1
436,SAPR11,LSTM,51.77810088344359,1,3,3,1d,1
437,SAPR11,BidirectionalLSTM,21.582251139937732,0,3,3,1d,1
438,SAPR11,convLSTM1D,167.42496598324817,2,3,3,1d,1
439,SAPR11,convLSTM2D,128.8728976817844,1,3,3,1d,1
440,SBSP3,LSTM,18.39237846067348,0,3,3,1d,1
441,SBSP3,BidirectionalLSTM,0.0,0,3,3,1d,1
442,SBSP3,convLSTM1D,10.80759461921979,0,3,3,1d,1
443,SBSP3,convLSTM2D,21.86286289313001,1,3,3,1d,1
444,SHUL4,LSTM,0.0,0,3,3,1d,1
445,SHUL4,BidirectionalLSTM,9.823368727511033,2,3,3,1d,1
446,SHUL4,convLSTM1D,4.125959431333493,0,3,3,1d,1
447,SHUL4,convLSTM2D,1.292513708175095,2,3,3,1d,1
448,SMTO3,LSTM,10.025536995165227,0,3,3,1d,1
449,SMTO3,BidirectionalLSTM,3.294189677851482,0,3,3,1d,1
450,SMTO3,convLSTM1D,0.0,0,3,3,1d,1
451,SMTO3,convLSTM2D,0.0,0,3,3,1d,1
452,SQIA3,LSTM,23.59429710629926,1,3,3,1d,1
453,SQIA3,BidirectionalLSTM,28.579034705535054,2,3,3,1d,1
454,SQIA3,convLSTM1D,17.772056414475202,2,3,3,1d,1
455,SQIA3,convLSTM2D,13.311480687848706,2,3,3,1d,1
456,STBP3,LSTM,2.0232607182063975,0,3,3,1d,1
457,STBP3,BidirectionalLSTM,1.1278522244498066,2,3,3,1d,1
458,STBP3,convLSTM1D,0.0,0,3,3,1d,1
459,STBP3,convLSTM2D,0.0,0,3,3,1d,1
460,SULA3,LSTM,15.120460485733341,1,3,3,1d,1
461,SULA3,BidirectionalLSTM,16.82978591533621,2,3,3,1d,1
462,SULA3,convLSTM1D,0.0,0,3,3,1d,1
463,SULA3,convLSTM2D,9.954309682434461,2,3,3,1d,1
464,SUZB3,LSTM,3.237328186477881,0,3,3,1d,1
465,SUZB3,BidirectionalLSTM,0.0,0,3,3,1d,1
466,SUZB3,convLSTM1D,2.3138519022618267,0,3,3,1d,1
467,SUZB3,convLSTM2D,0.0,0,3,3,1d,1
468,TASA3,LSTM,51.09391518227465,0,3,3,1d,1
469,TASA3,BidirectionalLSTM,38.94400101203423,1,3,3,1d,1
470,TASA3,convLSTM1D,11.255755323868291,0,3,3,1d,1
471,TASA3,convLSTM2D,40.879219731727204,1,3,3,1d,1
472,TCSA3,LSTM,20.876160381292852,2,3,3,1d,1
473,TCSA3,BidirectionalLSTM,0.06304847559442903,0,3,3,1d,1
474,TCSA3,convLSTM1D,0.0,0,3,3,1d,1
475,TCSA3,convLSTM2D,0.0,0,3,3,1d,1
476,TGMA3,LSTM,19.56096186511846,0,3,3,1d,1
477,TGMA3,BidirectionalLSTM,17.953938762171894,2,3,3,1d,1
478,TGMA3,convLSTM1D,25.002451081282985,2,3,3,1d,1
479,TGMA3,convLSTM2D,0.0,0,3,3,1d,1
480,TAEE3,LSTM,0.0,0,3,3,1d,1
481,TAEE3,BidirectionalLSTM,0.0,0,3,3,1d,1
482,TAEE3,convLSTM1D,0.0,0,3,3,1d,1
483,TAEE3,convLSTM2D,0.0,0,3,3,1d,1
484,TIMP3,LSTM,18.238748915401512,2,3,3,1d,1
485,TIMP3,BidirectionalLSTM,24.947743268660563,2,3,3,1d,1
486,TIMP3,convLSTM1D,23.936601082483932,0,3,3,1d,1
487,TIMP3,convLSTM2D,37.81717001655956,2,3,3,1d,1
488,TOTS3,LSTM,31.313504593088,2,3,3,1d,1
489,TOTS3,BidirectionalLSTM,52.29053207493703,2,3,3,1d,1
490,TOTS3,convLSTM1D,29.553104491408817,2,3,3,1d,1
491,TOTS3,convLSTM2D,25.985871042133475,0,3,3,1d,1
492,TRIS3,LSTM,5.8137822379944,2,3,3,1d,1
493,TRIS3,BidirectionalLSTM,5.179821275698868,1,3,3,1d,1
494,TRIS3,convLSTM1D,0.0,0,3,3,1d,1
495,TRIS3,convLSTM2D,0.0,0,3,3,1d,1
496,TUPY3,LSTM,0.0,0,3,3,1d,1
497,TUPY3,BidirectionalLSTM,0.0,0,3,3,1d,1
498,TUPY3,convLSTM1D,0.0,0,3,3,1d,1
499,TUPY3,convLSTM2D,0.0,0,3,3,1d,1
500,UGPA3,LSTM,1.2553309429874944,1,3,3,1d,1
501,UGPA3,BidirectionalLSTM,2.7832384080664063,2,3,3,1d,1
502,UGPA3,convLSTM1D,0.0,0,3,3,1d,1
503,UGPA3,convLSTM2D,6.298380886345126,1,3,3,1d,1
504,UNIP6,LSTM,12.940393672138068,0,3,3,1d,1
505,UNIP6,BidirectionalLSTM,0.0,0,3,3,1d,1
506,UNIP6,convLSTM1D,0.0,0,3,3,1d,1
507,UNIP6,convLSTM2D,0.0,0,3,3,1d,1
508,USIM5,LSTM,25.89420084419726,0,3,3,1d,1
509,USIM5,BidirectionalLSTM,8.699480551385976,2,3,3,1d,1
510,USIM5,convLSTM1D,0.0,0,3,3,1d,1
511,USIM5,convLSTM2D,0.0,0,3,3,1d,1
512,VALE3,LSTM,0.0,0,3,3,1d,1
513,VALE3,BidirectionalLSTM,0.0,0,3,3,1d,1
514,VALE3,convLSTM1D,0.0,0,3,3,1d,1
515,VALE3,convLSTM2D,0.0,0,3,3,1d,1
516,VIVT3,LSTM,29.709996675190155,2,3,3,1d,1
517,VIVT3,BidirectionalLSTM,37.86551011236089,2,3,3,1d,1
518,VIVT3,convLSTM1D,0.0,0,3,3,1d,1
519,VIVT3,convLSTM2D,0.0,0,3,3,1d,1
520,VLID3,LSTM,59.64881693284342,0,3,3,1d,1
521,VLID3,BidirectionalLSTM,40.98851718301847,1,3,3,1d,1
522,VLID3,convLSTM1D,70.14327330852117,1,3,3,1d,1
523,VLID3,convLSTM2D,101.8935761113805,1,3,3,1d,1
524,VULC3,LSTM,4.664889107579752,0,3,3,1d,1
525,VULC3,BidirectionalLSTM,0.0,0,3,3,1d,1
526,VULC3,convLSTM1D,3.31388971079949,2,3,3,1d,1
527,VULC3,convLSTM2D,0.0,0,3,3,1d,1
528,VVAR3,LSTM,19.824295676895186,2,3,3,1d,1
529,VVAR3,BidirectionalLSTM,31.11995974691901,2,3,3,1d,1
530,VVAR3,convLSTM1D,8.770419665617514,2,3,3,1d,1
531,VVAR3,convLSTM2D,16.652040231071304,2,3,3,1d,1
532,WEGE3,LSTM,0.0,0,3,3,1d,1
533,WEGE3,BidirectionalLSTM,4.48721099580276,0,3,3,1d,1
534,WEGE3,convLSTM1D,3.5665660913122768,1,3,3,1d,1
535,WEGE3,convLSTM2D,0.0,0,3,3,1d,1
536,WIZS3,LSTM,63.29840648433436,2,3,3,1d,1
537,WIZS3,BidirectionalLSTM,67.73563092169553,2,3,3,1d,1
538,WIZS3,convLSTM1D,23.167490285375834,2,3,3,1d,1
539,WIZS3,convLSTM2D,21.0637090128401,2,3,3,1d,1
540,YDUQ3,LSTM,0.0,0,3,3,1d,1
541,YDUQ3,BidirectionalLSTM,0.0,0,3,3,1d,1
542,YDUQ3,convLSTM1D,0.0,0,3,3,1d,1
543,YDUQ3,convLSTM2D,0.0,0,3,3,1d,1
